,SOC,SOH,Power,T,SEI_after,SEI_delta
2957,66,1.7778,0.78947,23,1.77780051956449e-08,51.95644902
2958,66,1.7778,0.89474,23,1.77780053120306e-08,53.12030601
2959,66,1.7778,1.0,23,1.77780054309758e-08,54.30975801
2970,66,1.8889,0.052632000000000005,23,1.88890044644992e-08,44.64499198
2971,66,1.8889,0.15789,23,1.88890045587071e-08,45.58707099
2972,66,1.8889,0.26316,23,1.88890046561357e-08,46.56135697
2973,66,1.8889,0.36841999999999997,23,1.88890047558114e-08,47.55811398
2974,66,1.8889,0.47368000000000005,23,1.88890048585039e-08,48.58503899
2975,66,1.8889,0.57895,23,1.88890049641394e-08,49.64139399
2976,66,1.8889,0.68421,23,1.8889005071741103e-08,50.71741098
2977,66,1.8889,0.78947,23,1.88890051833196e-08,51.833196
2978,66,1.8889,0.89474,23,1.8889005297312303e-08,52.97312298
2979,66,1.8889,1.0,23,1.88890054145086e-08,54.14508597
2990,66,2.0,0.052632000000000005,23,2.00000044637322e-08,44.637322
2991,66,2.0,0.15789,23,2.00000045563714e-08,45.56371399
2992,66,2.0,0.26316,23,2.00000046529937e-08,46.52993698
2993,66,2.0,0.36841999999999997,23,2.00000047506937e-08,47.50693701
2994,66,2.0,0.47368000000000005,23,2.00000048519272e-08,48.51927201
2995,66,2.0,0.57895,23,2.0000004956169098e-08,49.56169101
2996,66,2.0,0.68421,23,2.00000050623722e-08,50.62372199
2997,66,2.0,0.78947,23,2.00000051718721e-08,51.71872099
2998,66,2.0,0.89474,23,2.00000052838649e-08,52.83864899
2999,66,2.0,1.0,23,2.0000005399107e-08,53.99107001
3010,65,1.0,0.052632000000000005,23,1.00000044725132e-08,44.725132
3011,65,1.0,0.15789,23,1.00000045820635e-08,45.820634999999996
3012,65,1.0,0.26316,23,1.00000046958692e-08,46.958692
3013,65,1.0,0.36841999999999997,23,1.00000048134582e-08,48.134582
3014,65,1.0,0.47368000000000005,23,1.00000049342804e-08,49.34280399
3015,65,1.0,0.57895,23,1.0000005059524e-08,50.595240000000004
3016,65,1.0,0.68421,23,1.0000005189389101e-08,51.89389099
3017,65,1.0,0.78947,23,1.00000053234065e-08,53.234065
3018,65,1.0,0.89474,23,1.00000054618357e-08,54.618356999999996
3019,65,1.0,1.0,23,1.0000005605870799e-08,56.058707999999996
3030,65,1.1111,0.052632000000000005,23,1.11110044714698e-08,44.71469801
3031,65,1.1111,0.15789,23,1.11110045777903e-08,45.77790301
3032,65,1.1111,0.26316,23,1.1111004688673099e-08,46.88673101
3033,65,1.1111,0.36841999999999997,23,1.11110048038249e-08,48.03824901
3034,65,1.1111,0.47368000000000005,23,1.11110049212521e-08,49.21252101
3035,65,1.1111,0.57895,23,1.11110050432335e-08,50.43233501
3036,65,1.1111,0.68421,23,1.11110051695343e-08,51.69534301
3037,65,1.1111,0.78947,23,1.11110053006187e-08,53.00618701
3038,65,1.1111,0.89474,23,1.11110054348338e-08,54.348338
3039,65,1.1111,1.0,23,1.1111005572946199e-08,55.72946201
3050,65,1.2222,0.052632000000000005,23,1.22220044701311e-08,44.701311
3051,65,1.2222,0.15789,23,1.22220045747166e-08,45.74716599
3052,65,1.2222,0.26316,23,1.22220046835688e-08,46.835688
3053,65,1.2222,0.36841999999999997,23,1.22220047944413e-08,47.944413
3054,65,1.2222,0.47368000000000005,23,1.22220049095317e-08,49.095317
3055,65,1.2222,0.57895,23,1.22220050288074e-08,50.288074
3056,65,1.2222,0.68421,23,1.22220051518602e-08,51.51860199
3057,65,1.2222,0.78947,23,1.22220052781797e-08,52.781797
3058,65,1.2222,0.89474,23,1.22220054090979e-08,54.090979000000004
3059,65,1.2222,1.0,23,1.2222005543245099e-08,55.432451
3070,65,1.3333,0.052632000000000005,23,1.3333004469178399e-08,44.69178401
3071,65,1.3333,0.15789,23,1.33330045721881e-08,45.72188101
3072,65,1.3333,0.26316,23,1.3333004677687401e-08,46.776874
3073,65,1.3333,0.36841999999999997,23,1.33330047864726e-08,47.86472601
3074,65,1.3333,0.47368000000000005,23,1.33330048984383e-08,48.98438301
3075,65,1.3333,0.57895,23,1.33330050147863e-08,50.147863
3076,65,1.3333,0.68421,23,1.33330051345542e-08,51.34554201
3077,65,1.3333,0.78947,23,1.3333005258382399e-08,52.58382401
3078,65,1.3333,0.89474,23,1.33330053848315e-08,53.84831501
3079,65,1.3333,1.0,23,1.33330055162659e-08,55.16265901
3090,65,1.4444,0.052632000000000005,23,1.44440044682125e-08,44.68212499
3091,65,1.4444,0.15789,23,1.44440045686169e-08,45.686169
3092,65,1.4444,0.26316,23,1.4444004671934101e-08,46.71934099
3093,65,1.4444,0.36841999999999997,23,1.4444004779040798e-08,47.790408
3094,65,1.4444,0.47368000000000005,23,1.44440048885364e-08,48.885364
3095,65,1.4444,0.57895,23,1.4444005002774501e-08,50.02774499
3096,65,1.4444,0.68421,23,1.44440051195615e-08,51.195615000000004
3097,65,1.4444,0.78947,23,1.4444005238980001e-08,52.3898
3098,65,1.4444,0.89474,23,1.4444005363693101e-08,53.63693099
3099,65,1.4444,1.0,23,1.4444005490499899e-08,54.904999
3110,65,1.5556,0.052632000000000005,23,1.5556004467274098e-08,44.67274101
3111,65,1.5556,0.15789,23,1.55560045659724e-08,45.65972398
3112,65,1.5556,0.26316,23,1.5556004668303098e-08,46.68303101
3113,65,1.5556,0.36841999999999997,23,1.5556004772264798e-08,47.72264801
3114,65,1.5556,0.47368000000000005,23,1.55560048804409e-08,48.80440901
3115,65,1.5556,0.57895,23,1.55560049906993e-08,49.90699299
3116,65,1.5556,0.68421,23,1.55560051048946e-08,51.048946
3117,65,1.5556,0.78947,23,1.55560052215068e-08,52.215068
3118,65,1.5556,0.89474,23,1.55560053432646e-08,53.432646
3119,65,1.5556,1.0,23,1.55560054676497e-08,54.67649701
3130,65,1.6667,0.052632000000000005,23,1.66670044662152e-08,44.66215201
3131,65,1.6667,0.15789,23,1.66670045633605e-08,45.63360499
3132,65,1.6667,0.26316,23,1.66670046632602e-08,46.63260201
3133,65,1.6667,0.36841999999999997,23,1.6667004766310702e-08,47.66310699
3134,65,1.6667,0.47368000000000005,23,1.66670048717045e-08,48.717045
3135,65,1.6667,0.57895,23,1.66670049806499e-08,49.80649901
3136,65,1.6667,0.68421,23,1.66670050921238e-08,50.92123801
3137,65,1.6667,0.78947,23,1.6667005207112302e-08,52.07112299
3138,65,1.6667,0.89474,23,1.66670053261208e-08,53.26120799
3139,65,1.6667,1.0,23,1.66670054466931e-08,54.466931
3150,65,1.7778,0.052632000000000005,23,1.7778004465289598e-08,44.65289602
3151,65,1.7778,0.15789,23,1.77780045600257e-08,45.60025701
3152,65,1.7778,0.26316,23,1.77780046590042e-08,46.59004201
3153,65,1.7778,0.36841999999999997,23,1.7778004760247202e-08,47.602472
3154,65,1.7778,0.47368000000000005,23,1.77780048643916e-08,48.64391602
3155,65,1.7778,0.57895,23,1.777800497069e-08,49.70690001
3156,65,1.7778,0.68421,23,1.7778005081531997e-08,50.81532002
3157,65,1.7778,0.78947,23,1.7778005194141702e-08,51.941417
3158,65,1.7778,0.89474,23,1.77780053107263e-08,53.10726303
3159,65,1.7778,1.0,23,1.77780054293141e-08,54.29314101
3170,65,1.8889,0.052632000000000005,23,1.88890044645038e-08,44.645038
3171,65,1.8889,0.15789,23,1.88890045583182e-08,45.58318198
3172,65,1.8889,0.26316,23,1.88890046559427e-08,46.55942699
3173,65,1.8889,0.36841999999999997,23,1.88890047557186e-08,47.55718598
3174,65,1.8889,0.47368000000000005,23,1.88890048581875e-08,48.58187499
3175,65,1.8889,0.57895,23,1.8889004963336198e-08,49.633362
3176,65,1.8889,0.68421,23,1.8889005071503e-08,50.71502999
3177,65,1.8889,0.78947,23,1.8889005183006702e-08,51.83006698
3178,65,1.8889,0.89474,23,1.88890052966396e-08,52.96639599
3179,65,1.8889,1.0,23,1.88890054132176e-08,54.132176
3190,65,2.0,0.052632000000000005,23,2.00000044633435e-08,44.63343501
3191,65,2.0,0.15789,23,2.00000045564914e-08,45.564914
3192,65,2.0,0.26316,23,2.00000046527999e-08,46.52799899
3193,65,2.0,0.36841999999999997,23,2.00000047514238e-08,47.514238
3194,65,2.0,0.47368000000000005,23,2.0000004851919002e-08,48.51918999
3195,65,2.0,0.57895,23,2.00000049550403e-08,49.550403
3196,65,2.0,0.68421,23,2.00000050626729e-08,50.62672899
3197,65,2.0,0.78947,23,2.0000005171163e-08,51.71163
3198,65,2.0,0.89474,23,2.0000005283997397e-08,52.839974
3199,65,2.0,1.0,23,2.00000053988539e-08,53.988539
3210,64,1.0,0.052632000000000005,23,1.0000004472412901e-08,44.72412899
3211,64,1.0,0.15789,23,1.00000045806005e-08,45.806005
3212,64,1.0,0.26316,23,1.00000046930077e-08,46.930077000000004
3213,64,1.0,0.36841999999999997,23,1.0000004810063501e-08,48.10063499
3214,64,1.0,0.47368000000000005,23,1.0000004929749e-08,49.29749
3215,64,1.0,0.57895,23,1.00000050546792e-08,50.54679199
3216,64,1.0,0.68421,23,1.00000051834664e-08,51.834664000000004
3217,64,1.0,0.78947,23,1.0000005316696601e-08,53.16696599
3218,64,1.0,0.89474,23,1.00000054538622e-08,54.538622
3219,64,1.0,1.0,23,1.0000005596241e-08,55.96241
3230,64,1.1111,0.052632000000000005,23,1.11110044711685e-08,44.711684999999996
3231,64,1.1111,0.15789,23,1.1111004577661499e-08,45.77661501
3232,64,1.1111,0.26316,23,1.11110046873723e-08,46.873723
3233,64,1.1111,0.36841999999999997,23,1.11110048009096e-08,48.00909601
3234,64,1.1111,0.47368000000000005,23,1.1111004918274e-08,49.18274001
3235,64,1.1111,0.57895,23,1.1111005039741e-08,50.39741001
3236,64,1.1111,0.68421,23,1.1111005164814e-08,51.648140000000005
3237,64,1.1111,0.78947,23,1.1111005294678199e-08,52.94678201
3238,64,1.1111,0.89474,23,1.11110054273382e-08,54.273382
3239,64,1.1111,1.0,23,1.11110055656847e-08,55.656847
3250,64,1.2222,0.052632000000000005,23,1.22220044700263e-08,44.700263
3251,64,1.2222,0.15789,23,1.22220045739397e-08,45.73939699
3252,64,1.2222,0.26316,23,1.22220046821897e-08,46.82189699
3253,64,1.2222,0.36841999999999997,23,1.22220047923599e-08,47.923598999999996
3254,64,1.2222,0.47368000000000005,23,1.22220049074756e-08,49.074756
3255,64,1.2222,0.57895,23,1.2222005025578999e-08,50.255790000000005
3256,64,1.2222,0.68421,23,1.2222005148127701e-08,51.48127699
3257,64,1.2222,0.78947,23,1.22220052734709e-08,52.734708999999995
3258,64,1.2222,0.89474,23,1.2222005403621399e-08,54.036214
3259,64,1.2222,1.0,23,1.22220055372418e-08,55.372418
3270,64,1.3333,0.052632000000000005,23,1.3333004468919801e-08,44.689198
3271,64,1.3333,0.15789,23,1.3333004570709001e-08,45.70709
3272,64,1.3333,0.26316,23,1.3333004676326699e-08,46.76326701
3273,64,1.3333,0.36841999999999997,23,1.333300478477e-08,47.8477
3274,64,1.3333,0.47368000000000005,23,1.33330048973687e-08,48.973687
3275,64,1.3333,0.57895,23,1.3333005012957001e-08,50.12957
3276,64,1.3333,0.68421,23,1.33330051321295e-08,51.321295
3277,64,1.3333,0.78947,23,1.33330052541094e-08,52.54109401
3278,64,1.3333,0.89474,23,1.33330053801193e-08,53.80119301
3279,64,1.3333,1.0,23,1.33330055113815e-08,55.11381501
3290,64,1.4444,0.052632000000000005,23,1.4444004467901099e-08,44.67901101
3291,64,1.4444,0.15789,23,1.44440045670023e-08,45.67002299
3292,64,1.4444,0.26316,23,1.44440046715747e-08,46.71574699
3293,64,1.4444,0.36841999999999997,23,1.4444004777882999e-08,47.77883
3294,64,1.4444,0.47368000000000005,23,1.44440048868271e-08,48.86827099
3295,64,1.4444,0.57895,23,1.44440050010116e-08,50.010116
3296,64,1.4444,0.68421,23,1.44440051175095e-08,51.17509499
3297,64,1.4444,0.78947,23,1.4444005236358499e-08,52.363585
3298,64,1.4444,0.89474,23,1.44440053604601e-08,53.604601
3299,64,1.4444,1.0,23,1.44440054874951e-08,54.874951
3310,64,1.5556,0.052632000000000005,23,1.55560044670994e-08,44.670994
3311,64,1.5556,0.15789,23,1.5556004565159403e-08,45.65159399
3312,64,1.5556,0.26316,23,1.5556004666452e-08,46.66451999
3313,64,1.5556,0.36841999999999997,23,1.55560047714142e-08,47.71414198
3314,64,1.5556,0.47368000000000005,23,1.55560048789e-08,48.78899999
3315,64,1.5556,0.57895,23,1.5556004990255e-08,49.90255
3316,64,1.5556,0.68421,23,1.55560051032886e-08,51.03288599
3317,64,1.5556,0.78947,23,1.55560052202043e-08,52.20204298
3318,64,1.5556,0.89474,23,1.55560053405747e-08,53.40574698
3319,64,1.5556,1.0,23,1.55560054652927e-08,54.65292699
3330,64,1.6667,0.052632000000000005,23,1.66670044662148e-08,44.662147999999995
3331,64,1.6667,0.15789,23,1.66670045622944e-08,45.62294399
3332,64,1.6667,0.26316,23,1.66670046627484e-08,46.62748401
3333,64,1.6667,0.36841999999999997,23,1.66670047657525e-08,47.65752501
3334,64,1.6667,0.47368000000000005,23,1.66670048713541e-08,48.713541
3335,64,1.6667,0.57895,23,1.66670049793991e-08,49.79399102
3336,64,1.6667,0.68421,23,1.66670050909754e-08,50.909754
3337,64,1.6667,0.78947,23,1.66670052058124e-08,52.05812401
3338,64,1.6667,0.89474,23,1.66670053242488e-08,53.242488
3339,64,1.6667,1.0,23,1.66670054453773e-08,54.453773
3350,64,1.7778,0.052632000000000005,23,1.77780044651571e-08,44.65157101
3351,64,1.7778,0.15789,23,1.7778004560597397e-08,45.60597402
3352,64,1.7778,0.26316,23,1.7778004658399e-08,46.58399002
3353,64,1.7778,0.36841999999999997,23,1.7778004759839402e-08,47.598394
3354,64,1.7778,0.47368000000000005,23,1.77780048640533e-08,48.64053301
3355,64,1.7778,0.57895,23,1.77780049705109e-08,49.705109
3356,64,1.7778,0.68421,23,1.77780050804222e-08,50.804221999999996
3357,64,1.7778,0.78947,23,1.77780051934272e-08,51.93427201
3358,64,1.7778,0.89474,23,1.77780053095763e-08,53.095763
3359,64,1.7778,1.0,23,1.77780054284454e-08,54.284454000000004
3370,64,1.8889,0.052632000000000005,23,1.88890044643915e-08,44.64391499
3371,64,1.8889,0.15789,23,1.8889004557569502e-08,45.57569497
3372,64,1.8889,0.26316,23,1.8889004655453e-08,46.55452999
3373,64,1.8889,0.36841999999999997,23,1.8889004755307497e-08,47.55307499
3374,64,1.8889,0.47368000000000005,23,1.88890048576294e-08,48.576294
3375,64,1.8889,0.57895,23,1.8889004963515402e-08,49.63515397
3376,64,1.8889,0.68421,23,1.8889005070892e-08,50.70891997
3377,64,1.8889,0.78947,23,1.88890051817986e-08,51.817986
3378,64,1.8889,0.89474,23,1.88890052955982e-08,52.95598198
3379,64,1.8889,1.0,23,1.8889005411934598e-08,54.11934599999999
3390,64,2.0,0.052632000000000005,23,2.00000044633391e-08,44.633390999999996
3391,64,2.0,0.15789,23,2.00000045557139e-08,45.557139
3392,64,2.0,0.26316,23,2.00000046524925e-08,46.52492499
3393,64,2.0,0.36841999999999997,23,2.0000004751115e-08,47.51115
3394,64,2.0,0.47368000000000005,23,2.00000048514417e-08,48.51441699
3395,64,2.0,0.57895,23,2.00000049558116e-08,49.558116
3396,64,2.0,0.68421,23,2.00000050613302e-08,50.613302000000004
3397,64,2.0,0.78947,23,2.0000005171404702e-08,51.71404699
3398,64,2.0,0.89474,23,2.0000005283239098e-08,52.83239101
3399,64,2.0,1.0,23,2.00000053980411e-08,53.98041099
3410,63,1.0,0.052632000000000005,23,1.0000004472011601e-08,44.72011599
3411,63,1.0,0.15789,23,1.00000045798913e-08,45.798913
3412,63,1.0,0.26316,23,1.00000046913134e-08,46.91313399
3413,63,1.0,0.36841999999999997,23,1.00000048077059e-08,48.077059000000006
3414,63,1.0,0.47368000000000005,23,1.00000049266434e-08,49.266434000000004
3415,63,1.0,0.57895,23,1.00000050502876e-08,50.502876
3416,63,1.0,0.68421,23,1.00000051783773e-08,51.783773
3417,63,1.0,0.78947,23,1.0000005310913899e-08,53.109139
3418,63,1.0,0.89474,23,1.0000005446367601e-08,54.46367599
3419,63,1.0,1.0,23,1.00000055871653e-08,55.871653
3430,63,1.1111,0.052632000000000005,23,1.1111004470696201e-08,44.706962
3431,63,1.1111,0.15789,23,1.11110045767602e-08,45.767602000000004
3432,63,1.1111,0.26316,23,1.11110046858165e-08,46.85816501
3433,63,1.1111,0.36841999999999997,23,1.11110047988874e-08,47.98887401
3434,63,1.1111,0.47368000000000005,23,1.11110049159585e-08,49.15958501
3435,63,1.1111,0.57895,23,1.11110050359528e-08,50.35952801
3436,63,1.1111,0.68421,23,1.11110051609996e-08,51.609996
3437,63,1.1111,0.78947,23,1.11110052893004e-08,52.89300401
3438,63,1.1111,0.89474,23,1.1111005421857799e-08,54.21857801
3439,63,1.1111,1.0,23,1.11110055588556e-08,55.58855601
3450,63,1.2222,0.052632000000000005,23,1.22220044697442e-08,44.697441999999995
3451,63,1.2222,0.15789,23,1.2222004573205499e-08,45.73205501
3452,63,1.2222,0.26316,23,1.22220046799782e-08,46.79978199
3453,63,1.2222,0.36841999999999997,23,1.22220047916297e-08,47.916297
3454,63,1.2222,0.47368000000000005,23,1.22220049056145e-08,49.056145
3455,63,1.2222,0.57895,23,1.22220050230659e-08,50.230659
3456,63,1.2222,0.68421,23,1.22220051444681e-08,51.444681
3457,63,1.2222,0.78947,23,1.22220052707133e-08,52.707133
3458,63,1.2222,0.89474,23,1.22220053984899e-08,53.98489899
3459,63,1.2222,1.0,23,1.2222005532256401e-08,55.32256399
3470,63,1.3333,0.052632000000000005,23,1.33330044688025e-08,44.68802501
3471,63,1.3333,0.15789,23,1.33330045700233e-08,45.700233000000004
3472,63,1.3333,0.26316,23,1.33330046756304e-08,46.756304
3473,63,1.3333,0.36841999999999997,23,1.33330047839443e-08,47.839443
3474,63,1.3333,0.47368000000000005,23,1.33330048954703e-08,48.95470301
3475,63,1.3333,0.57895,23,1.33330050107358e-08,50.107358000000005
3476,63,1.3333,0.68421,23,1.33330051300478e-08,51.30047801
3477,63,1.3333,0.78947,23,1.33330052511621e-08,52.511621
3478,63,1.3333,0.89474,23,1.33330053777421e-08,53.777421
3479,63,1.3333,1.0,23,1.3333005507844201e-08,55.078442
3490,63,1.4444,0.052632000000000005,23,1.44440044677226e-08,44.677226
3491,63,1.4444,0.15789,23,1.4444004568168899e-08,45.681689
3492,63,1.4444,0.26316,23,1.44440046709557e-08,46.709557000000004
3493,63,1.4444,0.36841999999999997,23,1.4444004777153399e-08,47.771534
3494,63,1.4444,0.47368000000000005,23,1.44440048861043e-08,48.861043
3495,63,1.4444,0.57895,23,1.4444004999482501e-08,49.99482499
3496,63,1.4444,0.68421,23,1.4444005115091601e-08,51.15091599
3497,63,1.4444,0.78947,23,1.44440052342249e-08,52.34224901
3498,63,1.4444,0.89474,23,1.4444005358533201e-08,53.58533199
3499,63,1.4444,1.0,23,1.4444005483954501e-08,54.83954499
3510,63,1.5556,0.052632000000000005,23,1.5556004466745702e-08,44.66745698
3511,63,1.5556,0.15789,23,1.55560045650365e-08,45.650365
3512,63,1.5556,0.26316,23,1.55560046665086e-08,46.66508598
3513,63,1.5556,0.36841999999999997,23,1.55560047708326e-08,47.70832601
3514,63,1.5556,0.47368000000000005,23,1.55560048778943e-08,48.77894299
3515,63,1.5556,0.57895,23,1.55560049891113e-08,49.891113
3516,63,1.5556,0.68421,23,1.55560051021005e-08,51.02100499
3517,63,1.5556,0.78947,23,1.5556005218412702e-08,52.18412698
3518,63,1.5556,0.89474,23,1.5556005338708298e-08,53.38708301
3519,63,1.5556,1.0,23,1.5556005462998802e-08,54.62998798
3530,63,1.6667,0.052632000000000005,23,1.66670044659149e-08,44.65914901
3531,63,1.6667,0.15789,23,1.6667004562445502e-08,45.62445499
3532,63,1.6667,0.26316,23,1.6667004663185e-08,46.63185
3533,63,1.6667,0.36841999999999997,23,1.66670047640386e-08,47.64038599
3534,63,1.6667,0.47368000000000005,23,1.66670048710131e-08,48.710131
3535,63,1.6667,0.57895,23,1.6667004978246303e-08,49.782463
3536,63,1.6667,0.68421,23,1.6667005090651198e-08,50.90651201
3537,63,1.6667,0.78947,23,1.66670052048195e-08,52.048195
3538,63,1.6667,0.89474,23,1.6667005322404398e-08,53.22404402
3539,63,1.6667,1.0,23,1.6667005443049898e-08,54.43049902
3550,63,1.7778,0.052632000000000005,23,1.77780044649824e-08,44.649824
3551,63,1.7778,0.15789,23,1.7778004560391598e-08,45.60391603
3552,63,1.7778,0.26316,23,1.77780046589898e-08,46.58989801
3553,63,1.7778,0.36841999999999997,23,1.7778004759413298e-08,47.59413303
3554,63,1.7778,0.47368000000000005,23,1.77780048638657e-08,48.638657
3555,63,1.7778,0.57895,23,1.77780049707868e-08,49.70786801
3556,63,1.7778,0.68421,23,1.7778005079158e-08,50.791579999999996
3557,63,1.7778,0.78947,23,1.77780051927527e-08,51.92752702
3558,63,1.7778,0.89474,23,1.77780053078917e-08,53.078917000000004
3559,63,1.7778,1.0,23,1.77780054269541e-08,54.26954102
3570,63,1.8889,0.052632000000000005,23,1.88890044641386e-08,44.641386
3571,63,1.8889,0.15789,23,1.88890045591875e-08,45.59187499
3572,63,1.8889,0.26316,23,1.88890046554458e-08,46.55445799
3573,63,1.8889,0.36841999999999997,23,1.88890047551004e-08,47.551004
3574,63,1.8889,0.47368000000000005,23,1.88890048577164e-08,48.577164
3575,63,1.8889,0.57895,23,1.88890049629416e-08,49.62941599
3576,63,1.8889,0.68421,23,1.8889005070839102e-08,50.70839097
3577,63,1.8889,0.78947,23,1.8889005181443e-08,51.81442999
3578,63,1.8889,0.89474,23,1.88890052945995e-08,52.945994999999996
3579,63,1.8889,1.0,23,1.88890054121465e-08,54.12146497
3590,63,2.0,0.052632000000000005,23,2.00000044630308e-08,44.630308
3591,63,2.0,0.15789,23,2.00000045562507e-08,45.562507000000004
3592,63,2.0,0.26316,23,2.0000004651643498e-08,46.51643501
3593,63,2.0,0.36841999999999997,23,2.00000047501623e-08,47.501622999999995
3594,63,2.0,0.47368000000000005,23,2.00000048520555e-08,48.520555
3595,63,2.0,0.57895,23,2.00000049553883e-08,49.55388298
3596,63,2.0,0.68421,23,2.00000050620198e-08,50.620197999999995
3597,63,2.0,0.78947,23,2.00000051716372e-08,51.71637199
3598,63,2.0,0.89474,23,2.0000005283315797e-08,52.833158
3599,63,2.0,1.0,23,2.0000005398255802e-08,53.98255799
3610,62,1.0,0.052632000000000005,23,1.00000044715642e-08,44.715641999999995
3611,62,1.0,0.15789,23,1.0000004578982601e-08,45.78982599
3612,62,1.0,0.26316,23,1.0000004689782799e-08,46.89782801
